time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-09-15,293.8,289.2,299.2,0.0,0.0,10.0,3.1,,1015.4,
2021-09-16,295.1,288.1,301.4,0.0,0.0,138.0,2.9,,1017.7,
2021-09-17,297.8,291.4,305.3,1.8,0.0,214.0,3.6,,1017.2,
2021-09-18,295.6,293.8,298.1,0.0,0.0,38.0,4.6,,1020.4,
2021-09-19,298.3,292.5,305.3,0.0,0.0,110.0,2.6,,1017.4,
2021-09-20,298.1,294.8,302.0,0.0,0.0,180.0,5.6,,1012.0,
2021-09-21,292.5,289.2,297.5,7.6,0.0,323.0,5.4,,1015.8,
2021-09-22,288.8,286.4,290.3,8.4,0.0,351.0,7.1,,1018.7,
2021-09-23,288.4,284.8,293.8,0.0,0.0,319.0,5.4,,1014.4,
2021-09-24,292.0,284.2,299.8,3.8,0.0,226.0,5.8,,1012.9,
2021-09-25,289.4,283.1,294.8,0.0,0.0,272.0,4.9,,1015.1,
2021-09-26,294.0,286.4,302.0,0.0,0.0,220.0,5.9,,1012.7,
2021-09-27,295.8,291.4,304.2,0.0,0.0,245.0,5.5,,1008.4,
2021-09-28,292.5,290.3,295.9,0.0,0.0,61.0,4.4,,1014.4,
2021-09-29,293.9,288.8,300.3,0.0,0.0,84.0,2.8,,1017.1,
2021-09-30,294.3,288.8,300.3,0.0,0.0,85.0,2.4,,1020.2,
2021-10-01,296.1,289.8,303.1,0.0,0.0,153.0,2.6,,1020.2,
2021-10-02,295.6,293.8,300.9,1.3,0.0,200.0,3.8,,1014.4,
2021-10-03,294.8,292.5,299.2,0.5,0.0,253.0,2.5,,1009.3,
2021-10-04,293.0,291.4,295.9,0.0,0.0,358.0,4.8,,1013.5,
2021-10-05,292.6,292.0,293.8,0.0,0.0,43.0,4.9,,1021.3,
2021-10-06,292.5,291.4,293.8,0.0,0.0,71.0,4.4,,1022.6,
2021-10-07,293.9,292.5,297.0,16.8,0.0,127.0,2.8,,1018.1,
2021-10-08,293.2,290.3,297.5,0.0,0.0,233.0,1.8,,1015.3,
2021-10-09,295.0,290.9,300.9,0.3,0.0,152.0,2.7,,1012.0,
2021-10-10,297.3,295.3,302.0,0.0,0.0,186.0,5.0,,1006.6,
2021-10-11,295.2,290.3,299.8,41.7,0.0,189.0,5.6,,1004.8,
2021-10-12,290.0,286.4,292.0,0.8,0.0,251.0,3.7,,1010.3,
2021-10-13,290.3,284.8,296.4,11.9,0.0,138.0,2.8,,1012.7,
2021-10-14,292.4,288.8,294.8,3.8,0.0,228.0,3.3,,1011.3,
2021-10-15,287.8,284.2,290.9,0.5,0.0,328.0,3.0,,1012.0,
2021-10-16,284.6,279.8,288.8,0.0,0.0,287.0,4.9,,1016.2,
2021-10-17,285.6,278.8,292.5,0.0,0.0,270.0,3.1,,1019.7,
2021-10-18,288.4,280.3,295.3,0.0,0.0,227.0,1.9,,1019.6,
2021-10-19,289.5,284.2,295.9,0.0,0.0,207.0,3.6,,1018.7,
2021-10-20,290.4,284.8,295.9,0.0,0.0,199.0,4.0,,1015.6,
2021-10-21,285.6,281.4,292.0,0.0,0.0,280.0,5.7,,1012.7,
2021-10-22,283.2,280.3,286.4,0.0,0.0,326.0,3.1,,1017.3,
2021-10-23,282.2,277.5,286.4,0.0,0.0,4.0,2.9,,1017.1,
2021-10-24,282.2,278.1,284.2,68.3,0.0,78.0,5.2,,1013.2,
2021-10-25,283.8,282.5,285.3,25.9,0.0,37.0,8.8,,1010.6,
2021-10-26,283.1,278.1,286.4,0.0,0.0,8.0,3.4,,1018.8,
2021-10-27,282.3,277.0,287.0,0.0,0.0,111.0,3.2,,1015.1,
2021-10-28,284.8,282.0,286.4,8.6,0.0,99.0,4.7,,1003.2,
2021-10-29,285.4,284.8,286.4,23.6,0.0,24.0,6.0,,1001.2,
2021-10-30,285.0,280.3,287.5,1.8,0.0,6.0,5.1,,1004.8,
2021-10-31,281.8,276.4,285.3,0.0,0.0,291.0,4.4,,1013.8,
2021-11-01,278.5,274.2,282.5,0.0,0.0,280.0,4.3,,1025.6,
2021-11-02,277.5,273.1,282.0,0.0,0.0,285.0,3.5,,1027.9,
2021-11-03,276.3,272.0,280.9,0.0,0.0,314.0,2.4,,1029.5,
2021-11-04,277.1,272.0,282.0,0.0,0.0,248.0,2.1,,1028.0,
2021-11-05,279.1,274.2,284.2,0.0,0.0,194.0,3.4,,1027.4,
2021-11-06,281.8,274.8,288.8,0.0,0.0,207.0,4.3,,1022.9,
2021-11-07,285.0,278.1,292.0,0.0,0.0,212.0,4.4,,1020.2,
2021-11-08,286.3,282.0,292.0,0.0,0.0,221.0,3.6,,1019.1,
2021-11-09,284.8,279.2,287.0,0.0,0.0,20.0,3.4,,1020.9,
2021-11-10,283.6,277.5,287.5,0.0,0.0,92.0,3.3,,1018.5,
2021-11-11,283.8,276.4,287.5,13.2,0.0,206.0,6.3,,1004.3,
2021-11-12,276.8,274.2,279.2,1.0,0.0,233.0,6.5,,1007.7,
2021-11-13,276.4,274.2,278.1,0.0,0.0,271.0,5.6,,1014.2,
2021-11-14,275.3,274.2,276.4,1.0,0.0,269.0,6.9,,1010.1,
2021-11-15,274.0,272.0,275.3,0.0,0.0,249.0,2.8,,1019.8,
2021-11-16,278.9,273.1,287.0,0.0,0.0,142.0,4.1,,1016.0,
2021-11-17,285.6,278.1,289.8,4.8,0.0,245.0,5.1,,1010.4,
2021-11-18,274.6,273.8,278.1,0.0,0.0,279.0,7.5,,1023.3,
2021-11-19,274.4,269.8,277.5,0.0,0.0,221.0,3.7,,1031.3,
2021-11-20,278.8,275.3,283.1,0.0,0.0,202.0,4.1,,1022.3,
2021-11-21,279.2,272.0,285.9,0.8,0.0,284.0,5.0,,1017.9,
2021-11-22,272.2,268.8,275.9,0.0,0.0,290.0,4.8,,1023.4,
2021-11-23,274.4,269.2,279.2,0.0,0.0,219.0,3.9,,1022.6,
2021-11-24,280.8,275.9,284.8,1.8,0.0,202.0,6.6,,1015.2,
2021-11-25,277.4,268.8,282.5,0.3,0.0,305.0,6.1,,1019.0,
2021-11-26,269.4,265.9,272.5,0.0,0.0,274.0,3.5,,1023.3,
2021-11-27,275.1,272.0,278.1,0.0,0.0,213.0,4.4,,1012.6,
2021-11-28,273.9,269.8,278.1,0.0,0.0,295.0,4.5,,1018.1,
2021-11-29,274.6,269.8,278.1,0.0,0.0,205.0,4.2,,1016.3,
2021-11-30,278.8,273.8,284.8,0.0,0.0,300.0,3.7,,1016.5,
2021-12-01,279.3,274.8,282.0,0.0,0.0,191.0,3.5,,1013.2,
2021-12-02,283.8,279.8,288.1,0.0,0.0,282.0,4.7,,1010.2,
2021-12-03,280.8,277.0,283.8,0.0,0.0,83.0,3.2,,1017.8,
2021-12-04,276.6,272.5,280.9,0.0,0.0,321.0,3.4,,1025.6,
2021-12-05,276.8,274.8,279.2,6.6,0.0,153.0,4.5,,1012.7,
2021-12-06,272.0,263.8,276.4,0.0,0.0,281.0,8.4,,1015.7,
2021-12-07,265.9,262.5,269.2,0.0,0.0,228.0,3.5,,1024.5,
2021-12-08,271.8,268.8,275.3,0.0,0.0,225.0,3.4,,1016.7,
2021-12-09,276.6,270.9,281.4,0.0,0.0,175.0,4.0,,1010.2,
2021-12-10,279.9,273.8,289.2,21.8,0.0,65.0,3.4,,1007.0,
2021-12-11,278.9,272.0,288.1,0.0,0.0,255.0,8.5,,1003.7,
2021-12-12,277.5,272.0,283.1,0.0,0.0,215.0,5.9,,1019.9,
2021-12-13,278.5,275.3,283.1,0.0,0.0,230.0,3.8,,1023.1,
2021-12-14,280.8,273.8,285.9,3.0,0.0,143.0,3.7,,1025.6,
2021-12-15,289.1,284.2,292.0,0.0,0.0,196.0,8.9,,1011.4,
2021-12-16,281.8,274.8,292.5,0.3,0.0,247.0,9.8,,1010.5,
2021-12-17,275.3,270.9,278.8,0.0,0.0,15.0,3.9,,1023.4,
2021-12-18,276.5,273.8,278.8,2.5,0.0,9.0,5.0,,1019.9,
2021-12-19,274.6,273.1,277.5,0.0,0.0,248.0,3.6,,1027.2,
2021-12-20,275.5,272.5,280.3,0.0,0.0,234.0,5.0,,1021.6,
2021-12-21,274.8,270.3,279.8,0.0,0.0,282.0,5.1,,1013.2,
2021-12-22,270.4,266.4,273.1,0.0,0.0,268.0,3.9,,1018.1,
2021-12-23,276.8,270.9,281.4,0.0,0.0,187.0,4.1,,1011.6,
2021-12-24,282.9,275.9,287.5,0.0,0.0,184.0,4.4,,1002.2,
2021-12-25,281.0,274.8,288.1,1.8,0.0,9.0,4.0,,1005.9,
2021-12-26,276.3,272.0,279.8,4.6,0.0,47.0,3.8,,1017.3,
2021-12-27,278.2,274.2,282.0,6.9,0.0,289.0,4.8,,1006.7,
2021-12-28,275.4,273.8,277.0,6.9,25.0,92.0,3.4,,1008.1,
2021-12-29,275.6,273.1,277.0,0.5,0.0,322.0,3.9,,1012.7,
2021-12-30,275.8,273.8,277.0,0.0,0.0,126.0,2.7,,1012.2,
2021-12-31,277.9,274.2,280.9,0.0,0.0,27.0,3.4,,1007.3,
2022-01-01,275.4,272.0,278.8,6.4,76.0,26.0,8.1,,1009.9,
2022-01-02,269.1,264.2,273.1,1.5,76.0,330.0,5.1,,1021.6,
2022-01-03,265.1,260.9,268.8,0.0,76.0,234.0,3.9,,1028.6,
2022-01-04,272.1,268.8,275.3,0.0,51.0,192.0,5.9,,1015.3,
2022-01-05,266.6,262.5,274.8,0.0,51.0,256.0,9.6,,1008.0,
2022-01-06,261.8,258.8,264.2,0.0,51.0,273.0,6.0,,1020.5,
2022-01-07,259.9,255.9,263.8,0.0,51.0,242.0,3.9,,1028.4,
2022-01-08,269.2,263.8,275.3,0.5,25.0,183.0,5.4,,1021.9,
2022-01-09,269.6,262.0,275.9,0.0,25.0,286.0,5.6,,1027.1,
2022-01-10,263.6,259.8,266.4,0.0,25.0,300.0,4.4,,1035.4,
2022-01-11,267.3,258.8,276.4,0.0,25.0,207.0,5.3,,1028.0,
2022-01-12,276.2,272.0,278.8,0.0,0.0,229.0,3.5,,1016.2,
2022-01-13,276.0,271.4,278.1,0.0,0.0,14.0,2.4,,1014.6,
2022-01-14,274.1,270.9,276.4,0.8,25.0,40.0,6.9,,1022.1,
2022-01-15,269.1,267.0,270.9,0.8,25.0,68.0,5.9,,1028.3,
2022-01-16,268.3,263.1,272.0,0.3,25.0,273.0,2.7,,1015.7,
2022-01-17,270.8,269.2,272.0,0.0,25.0,299.0,5.2,,1011.2,
2022-01-18,274.2,267.5,280.3,0.0,0.0,203.0,5.6,,1012.1,
2022-01-19,269.8,262.5,279.2,0.0,0.0,301.0,6.9,,1019.3,
2022-01-20,263.5,260.3,267.5,0.0,0.0,342.0,4.8,,1036.1,
2022-01-21,266.0,260.9,270.3,0.0,0.0,232.0,2.8,,1035.3,
2022-01-22,269.6,266.4,275.3,0.3,0.0,246.0,6.6,,1023.6,
2022-01-23,266.1,260.9,269.2,7.1,102.0,324.0,4.6,,1015.3,
2022-01-24,266.8,262.5,271.4,2.8,102.0,263.0,4.7,,1009.5,
2022-01-25,260.6,256.4,263.8,0.0,102.0,307.0,4.9,,1026.6,
2022-01-26,257.9,252.5,263.8,0.0,102.0,240.0,3.8,,1032.3,
2022-01-27,270.1,263.1,273.8,0.0,76.0,245.0,5.2,,1022.1,
2022-01-28,267.4,262.0,271.4,7.9,229.0,333.0,4.2,,1027.1,
2022-01-29,264.9,260.3,268.1,0.0,152.0,219.0,3.3,,1022.2,
2022-01-30,269.1,263.1,273.8,0.0,152.0,328.0,2.8,,1015.8,
2022-01-31,272.9,270.9,274.8,0.0,127.0,160.0,3.5,,1020.0,
2022-02-01,277.5,273.8,282.5,5.1,51.0,219.0,4.9,,1014.7,
2022-02-02,268.9,265.9,273.8,19.3,279.0,352.0,6.9,,1024.6,
2022-02-03,269.0,265.9,270.3,0.0,203.0,22.0,8.2,,1030.6,
2022-02-04,266.8,262.0,269.8,0.5,178.0,293.0,4.7,,1028.6,
2022-02-05,263.0,258.8,265.9,0.0,178.0,233.0,4.9,,1030.6,
2022-02-06,269.8,265.3,273.8,0.0,178.0,207.0,5.6,,1022.3,
2022-02-07,268.8,265.3,273.1,0.0,127.0,275.0,4.8,,1022.8,
2022-02-08,271.5,265.3,278.1,0.0,102.0,193.0,4.6,,1015.0,
2022-02-09,276.2,274.2,278.8,0.0,76.0,250.0,5.8,,1007.4,
2022-02-10,272.6,270.9,275.3,0.0,51.0,262.0,5.8,,1012.3,
2022-02-11,276.2,272.0,280.3,3.3,51.0,251.0,7.6,,1004.2,
2022-02-12,266.5,263.8,272.5,0.0,25.0,309.0,5.3,,1026.5,
2022-02-13,264.4,263.1,267.0,0.0,25.0,295.0,3.7,,1027.3,
2022-02-14,266.9,263.8,270.3,0.0,25.0,215.0,3.3,,1027.7,
2022-02-15,273.2,268.1,280.9,0.0,25.0,144.0,4.8,,1026.9,
2022-02-16,283.1,279.2,285.3,28.7,0.0,208.0,8.1,,1010.8,
2022-02-17,271.8,264.8,279.2,13.2,102.0,359.0,8.5,,1014.6,
2022-02-18,266.4,259.8,273.1,0.0,76.0,241.0,7.0,,1019.8,
2022-02-19,265.3,261.4,271.4,0.0,51.0,267.0,6.6,,1027.9,
2022-02-20,275.8,265.3,282.5,0.0,0.0,207.0,7.6,,1015.6,
2022-02-21,279.3,273.8,285.3,0.0,0.0,47.0,2.6,,1013.8,
2022-02-22,276.6,269.2,285.3,27.7,0.0,327.0,4.8,,1010.1,
2022-02-23,267.9,265.3,269.8,0.0,0.0,339.0,5.4,,1031.9,
2022-02-24,270.4,268.8,271.4,2.0,25.0,67.0,5.6,,1027.7,
2022-02-25,270.3,266.4,272.5,2.3,25.0,316.0,3.4,,1029.7,
2022-02-26,269.3,263.8,273.8,0.0,25.0,244.0,4.7,,1032.3,
2022-02-27,275.3,271.4,280.9,0.0,0.0,269.0,4.2,,1024.3,
2022-02-28,278.6,271.4,285.9,0.0,0.0,193.0,4.5,,1019.4,
2022-03-01,279.6,275.3,284.2,0.0,0.0,194.0,3.5,,1015.8,
2022-03-02,279.8,274.2,288.8,0.0,0.0,37.0,3.9,,1018.6,
2022-03-03,273.8,272.0,276.4,0.0,0.0,46.0,5.7,,1029.4,
2022-03-04,275.8,272.0,279.2,0.0,0.0,93.0,4.1,,1028.5,
2022-03-05,287.3,278.8,294.8,3.3,0.0,178.0,6.8,,1011.6,
2022-03-06,279.8,276.4,289.2,3.0,0.0,268.0,7.7,,1013.3,
2022-03-07,274.8,273.1,276.4,9.4,0.0,322.0,5.8,,1016.1,
2022-03-08,274.8,270.9,278.8,0.0,0.0,232.0,3.6,,1022.1,
2022-03-09,275.8,272.0,279.8,0.0,0.0,270.0,4.2,,1017.7,
2022-03-10,271.0,269.8,273.8,1.3,25.0,9.0,3.6,,1023.7,
2022-03-11,269.8,265.3,273.8,0.8,0.0,291.0,6.0,,1019.5,
2022-03-12,265.8,262.5,268.1,0.0,0.0,286.0,6.2,,1022.5,
2022-03-13,277.2,267.5,284.8,0.0,0.0,227.0,5.8,,1015.9,
2022-03-14,283.8,277.5,291.4,0.0,0.0,214.0,4.4,,1019.4,
2022-03-15,279.5,274.8,285.9,0.0,0.0,41.0,2.4,,1021.8,
2022-03-16,286.2,276.4,295.3,0.0,0.0,200.0,3.4,,1015.1,
2022-03-17,287.8,282.5,296.4,0.0,0.0,194.0,3.3,,1011.5,
2022-03-18,280.5,278.8,283.1,19.3,0.0,24.0,6.0,,1009.2,
2022-03-19,278.3,277.0,279.8,4.8,0.0,320.0,4.9,,1008.6,
2022-03-20,282.8,274.2,291.4,0.0,0.0,241.0,2.8,,1019.5,
2022-03-21,289.3,279.8,298.1,0.0,0.0,199.0,4.0,,1018.0,
2022-03-22,286.4,283.1,289.8,3.3,0.0,133.0,6.5,,1011.2,
2022-03-23,285.1,280.9,288.8,9.9,0.0,185.0,4.6,,998.4,
2022-03-24,279.9,278.1,280.9,3.3,0.0,243.0,5.0,,1005.0,
2022-03-25,279.2,275.3,283.1,0.5,0.0,282.0,6.9,,1006.9,
2022-03-26,273.6,271.4,275.3,0.3,0.0,312.0,7.4,,1012.1,
2022-03-27,271.8,269.2,276.4,0.0,0.0,358.0,4.4,,1022.3,
2022-03-28,271.9,269.2,274.8,0.0,0.0,29.0,4.1,,1026.5,
2022-03-29,276.2,272.5,280.3,0.0,0.0,114.0,6.0,,1020.7,
2022-03-30,285.8,280.3,290.9,33.5,0.0,175.0,5.6,,997.0,
2022-03-31,278.2,274.2,283.1,9.1,0.0,290.0,4.9,,996.6,
2022-04-01,276.4,273.8,281.4,0.0,0.0,328.0,4.3,,1016.5,
2022-04-02,277.0,274.8,280.3,5.6,0.0,188.0,3.8,,1016.4,
2022-04-03,278.3,273.8,282.5,3.8,0.0,54.0,2.5,,1017.4,
2022-04-04,281.5,279.2,285.9,1.8,0.0,230.0,4.8,,1011.4,
2022-04-05,281.4,277.0,285.9,0.8,0.0,91.0,3.6,,1007.2,
2022-04-06,284.6,280.3,288.1,14.5,0.0,229.0,7.1,,999.9,
2022-04-07,279.6,278.1,280.9,1.8,0.0,243.0,7.3,,1001.2,
2022-04-08,277.3,274.8,279.2,6.6,0.0,305.0,3.7,,1004.8,
2022-04-09,277.5,274.2,283.1,0.0,0.0,328.0,4.1,,1011.1,
2022-04-10,283.8,275.3,290.9,0.0,0.0,154.0,5.1,,1010.8,
2022-04-11,287.6,282.0,290.3,0.0,0.0,248.0,4.4,,1008.3,
2022-04-12,288.5,279.2,295.3,0.0,0.0,142.0,5.2,,1011.8,
2022-04-13,291.3,278.8,295.3,12.7,0.0,208.0,7.1,,1000.3,
2022-04-14,280.8,275.9,285.9,0.0,0.0,247.0,9.2,,1010.5,
2022-04-15,282.0,278.8,286.4,1.3,0.0,258.0,5.8,,1013.5,
2022-04-16,278.5,274.8,283.8,0.0,0.0,316.0,4.9,,1019.9,
2022-04-17,277.1,274.2,279.2,0.0,0.0,55.0,4.1,,1025.7,
2022-04-18,276.6,274.8,278.8,3.6,0.0,309.0,4.7,,1019.7,
2022-04-19,279.2,276.4,283.8,0.0,0.0,330.0,4.9,,1022.0,
2022-04-20,282.4,279.2,286.4,5.6,0.0,154.0,5.9,,1019.6,
2022-04-21,288.2,283.8,294.8,1.8,0.0,259.0,5.9,,1020.2,
2022-04-22,285.0,283.1,289.2,18.3,0.0,78.0,4.3,,1025.5,
2022-04-23,295.2,287.0,303.1,0.0,0.0,179.0,7.2,,1012.4,
2022-04-24,294.4,287.5,297.0,2.5,0.0,216.0,8.0,,1008.7,
2022-04-25,284.2,278.8,287.5,0.0,0.0,274.0,6.4,,1017.2,
2022-04-26,279.9,277.0,285.3,0.0,0.0,298.0,5.6,,1025.1,
2022-04-27,277.3,275.3,279.8,0.0,0.0,37.0,4.5,,1027.6,
2022-04-28,281.5,277.5,284.2,0.0,0.0,98.0,5.0,,1023.6,
2022-04-29,287.9,283.8,294.2,0.3,0.0,116.0,5.8,,1017.8,
2022-04-30,289.8,284.2,295.9,17.8,0.0,143.0,7.3,,1008.5,
2022-05-01,285.4,283.8,288.1,0.0,0.0,237.0,6.4,,1008.6,
2022-05-02,284.2,281.4,286.4,0.0,0.0,264.0,4.0,,1016.6,
2022-05-03,282.1,280.3,284.2,29.7,0.0,35.0,6.9,,1011.7,
2022-05-04,282.5,278.8,287.0,0.0,0.0,31.0,4.9,,1022.2,
2022-05-05,283.4,280.3,285.3,5.8,0.0,58.0,3.4,,1018.1,
2022-05-06,284.1,283.1,285.3,10.4,0.0,38.0,6.9,,1008.6,
2022-05-07,286.6,282.0,291.4,0.0,0.0,33.0,4.5,,1014.2,
2022-05-08,288.8,280.9,293.8,0.0,0.0,135.0,5.2,,1014.4,
2022-05-09,295.2,287.0,302.5,0.0,0.0,156.0,7.3,,1011.6,
2022-05-10,300.3,294.2,306.4,0.0,0.0,185.0,5.0,,1015.2,
2022-05-11,301.4,298.1,305.9,0.0,0.0,158.0,3.5,,1017.8,
2022-05-12,302.6,297.5,308.1,0.0,0.0,163.0,4.9,,1016.2,
2022-05-13,301.4,294.8,307.0,0.0,0.0,178.0,4.1,,1012.7,
2022-05-14,298.2,293.1,302.5,0.0,0.0,71.0,2.5,,1011.6,
2022-05-15,294.2,288.1,299.2,1.3,0.0,274.0,2.9,,1011.5,
2022-05-16,293.8,286.4,299.8,0.0,0.0,290.0,5.2,,1010.4,
2022-05-17,288.9,285.3,293.1,0.0,0.0,60.0,4.6,,1016.2,
2022-05-18,288.4,285.9,290.9,8.6,0.0,37.0,3.2,,1010.1,
2022-05-19,295.8,286.4,304.2,0.0,0.0,192.0,4.6,,1002.3,
2022-05-20,297.2,289.8,304.8,14.2,0.0,203.0,6.6,,998.1,
2022-05-21,289.1,287.0,290.9,7.1,0.0,345.0,2.8,,1014.2,
2022-05-22,288.0,284.8,291.4,0.0,0.0,336.0,4.4,,1024.0,
2022-05-23,286.5,282.0,290.3,0.0,0.0,46.0,4.9,,1026.7,
2022-05-24,288.5,284.2,293.1,0.0,0.0,58.0,5.1,,1022.1,
2022-05-25,293.9,287.5,301.4,5.3,0.0,139.0,5.1,,1011.7,
2022-05-26,295.8,291.4,299.2,6.1,0.0,189.0,4.6,,1006.7,
2022-05-27,288.1,284.2,291.4,3.3,0.0,353.0,5.0,,1008.9,
2022-05-28,292.1,283.8,297.5,0.0,0.0,189.0,2.8,,1012.0,
2022-05-29,297.6,291.4,303.8,0.0,0.0,183.0,6.3,,1008.7,
2022-05-30,301.0,295.9,306.4,0.0,0.0,195.0,7.8,,1009.0,
2022-05-31,301.3,297.0,305.3,0.0,0.0,220.0,6.4,,1010.7,
2022-06-01,293.9,289.2,299.2,2.5,0.0,35.0,3.2,,1013.1,
2022-06-02,294.1,288.8,299.2,0.5,0.0,333.0,2.8,,1012.2,
2022-06-03,295.8,289.8,301.4,0.0,0.0,272.0,4.4,,1012.4,
2022-06-04,291.9,288.1,295.3,0.0,0.0,63.0,2.8,,1014.6,
2022-06-05,294.5,290.3,300.3,0.0,0.0,82.0,3.1,,1009.8,
2022-06-06,294.6,288.8,297.5,23.1,0.0,232.0,2.9,,1005.4,
2022-06-07,290.1,287.0,294.8,0.0,0.0,48.0,3.7,,1011.5,
2022-06-08,290.5,287.5,295.3,11.9,0.0,66.0,3.3,,1011.0,
2022-06-09,292.9,284.8,299.8,0.0,0.0,296.0,3.8,,1013.6,
2022-06-10,293.4,288.1,300.9,0.5,0.0,233.0,3.2,,1012.2,
2022-06-11,293.5,288.8,297.5,0.0,0.0,214.0,3.2,,1009.3,
2022-06-12,292.5,288.8,296.4,2.3,0.0,20.0,3.2,,1009.7,
2022-06-13,298.4,289.8,307.0,0.0,0.0,105.0,3.5,,1009.2,
2022-06-14,305.2,297.0,310.9,0.0,0.0,219.0,4.7,,1008.5,
2022-06-15,306.0,301.4,310.9,0.0,0.0,219.0,6.7,,1009.4,
2022-06-16,303.4,297.0,309.2,2.8,0.0,256.0,5.9,,1011.6,
2022-06-17,299.6,293.8,304.2,0.0,0.0,314.0,4.0,,1015.0,
2022-06-18,293.2,288.1,297.5,0.0,0.0,35.0,5.0,,1022.7,
2022-06-19,296.5,287.0,304.2,0.0,0.0,225.0,2.8,,1021.9,
2022-06-20,301.3,292.5,309.2,0.0,0.0,220.0,4.8,,1018.0,
2022-06-21,304.8,295.9,311.4,0.0,0.0,236.0,5.8,,1015.3,
2022-06-22,302.5,296.4,306.4,0.0,0.0,327.0,3.9,,1015.5,
2022-06-23,298.5,295.3,302.5,0.0,0.0,66.0,2.9,,1016.1,
2022-06-24,300.6,292.5,307.0,0.0,0.0,86.0,2.5,,1015.2,
2022-06-25,297.5,293.1,300.3,9.9,0.0,182.0,3.9,,1014.0,
2022-06-26,297.8,293.1,301.4,0.0,0.0,291.0,5.2,,1016.1,
2022-06-27,294.8,290.3,300.3,0.0,0.0,337.0,4.1,,1022.2,
2022-06-28,297.8,289.8,304.2,0.0,0.0,216.0,4.5,,1021.2,
2022-06-29,299.2,294.2,304.8,0.0,0.0,171.0,3.4,,1019.6,
2022-06-30,302.2,296.4,307.5,0.0,0.0,218.0,6.0,,1015.6,
2022-07-01,298.0,293.8,302.5,1.5,0.0,199.0,2.7,,1013.1,
2022-07-02,298.5,291.4,303.1,0.0,0.0,63.0,2.6,,1016.3,
2022-07-03,299.9,293.8,304.2,0.0,0.0,76.0,3.1,,1018.5,
2022-07-04,300.3,295.3,305.3,4.8,0.0,181.0,4.1,,1015.3,
2022-07-05,301.4,294.2,308.1,42.4,0.0,267.0,4.4,,1010.3,
2022-07-06,297.4,295.3,300.9,8.4,0.0,24.0,4.3,,1013.2,
2022-07-07,299.2,295.3,303.1,0.0,0.0,77.0,3.5,,1014.8,
2022-07-08,298.2,295.3,300.3,0.5,0.0,71.0,4.2,,1015.3,
2022-07-09,296.5,293.8,299.2,0.0,0.0,44.0,5.6,,1019.9,
2022-07-10,298.5,289.8,304.2,0.0,0.0,247.0,2.5,,1017.1,
2022-07-11,299.6,295.3,303.8,0.0,0.0,230.0,5.6,,1008.4,
2022-07-12,299.6,294.8,304.2,0.0,0.0,297.0,4.8,,1009.9,
2022-07-13,297.4,294.2,302.5,0.0,0.0,340.0,4.4,,1014.4,
2022-07-14,296.2,290.9,300.9,0.0,0.0,16.0,2.9,,1019.5,
2022-07-15,295.3,293.8,297.5,21.6,0.0,182.0,2.8,,1018.4,
2022-07-16,296.4,294.8,298.8,0.0,0.0,46.0,4.7,,1014.0,
2022-07-17,296.8,294.8,298.1,38.1,0.0,14.0,3.2,,1010.4,
2022-07-18,300.4,294.8,305.9,0.0,0.0,326.0,2.7,,1010.9,
2022-07-19,301.4,295.9,305.9,0.0,0.0,220.0,5.0,,1009.0,
2022-07-20,301.8,298.8,304.8,0.0,0.0,250.0,6.6,,1002.7,
2022-07-21,301.9,295.3,307.5,0.0,0.0,269.0,5.3,,1006.8,
2022-07-22,301.5,294.8,306.4,0.0,0.0,259.0,3.2,,1012.3,
2022-07-23,299.4,294.8,304.2,47.0,0.0,193.0,5.7,,1012.4,
2022-07-24,300.5,296.4,304.2,14.2,0.0,240.0,5.7,,1009.9,
2022-07-25,296.2,293.8,299.2,0.0,0.0,46.0,3.3,,1015.8,
2022-07-26,297.3,293.1,301.4,0.0,0.0,124.0,2.6,,1014.4,
2022-07-27,298.5,294.8,303.8,10.4,0.0,256.0,3.8,,1010.4,
2022-07-28,297.6,294.2,301.4,0.0,0.0,276.0,4.1,,1011.6,
2022-07-29,296.8,290.9,301.4,0.0,0.0,307.0,3.1,,1016.0,
2022-07-30,298.1,292.0,302.5,0.0,0.0,286.0,1.7,,1020.3,
2022-07-31,299.4,293.1,303.1,0.0,0.0,242.0,3.3,,1016.3,
2022-08-01,300.2,297.0,304.8,0.0,0.0,261.0,5.8,,1009.8,
2022-08-02,300.5,294.8,305.9,0.0,0.0,203.0,3.0,,1012.2,
2022-08-03,301.0,297.5,308.1,0.0,0.0,220.0,6.1,,1008.7,
2022-08-04,298.8,297.0,302.5,0.0,0.0,6.0,4.2,,1014.0,
2022-08-05,300.3,295.9,304.2,0.0,0.0,81.0,2.7,,1016.9,
2022-08-06,303.2,298.1,308.1,0.0,0.0,208.0,4.1,,1016.3,
2022-08-07,300.5,298.8,302.0,14.7,0.0,212.0,3.4,,1015.8,
2022-08-08,297.8,293.8,302.0,3.0,0.0,270.0,4.9,,1013.1,
2022-08-09,295.3,291.4,298.8,0.0,0.0,32.0,3.8,,1018.3,
2022-08-10,297.3,289.8,303.8,0.0,0.0,335.0,1.8,,1019.6,
2022-08-11,297.4,293.1,299.8,0.0,0.0,19.0,5.6,,1020.1,
2022-08-12,296.1,290.3,300.3,0.0,0.0,307.0,2.0,,1022.0,
